0.55 0.45 0
0.55 0.5 0
0.55 0.4 0
0.65 0.5 0
0.6 0.45 0
0.6 0.5 0
0.55 0.55 0
0.55 0.6 0
0.55 0.65 0
0.6 0.6 0
0.6 0.65 0
0.6 0.55 0
0.65 0.55 0
0.65 0.6 0
0.55 0.7 0
