0.03 0.16 0
0.03 0.17 0
0.04 0.17 0
0.03 0.18 0
0.03 0.19 0
0.03 0.2 0
0.03 0.21 0
0.04 0.18 0
0.04 0.19 0
0.04 0.2 0
0.04 0.21 0
0.05 0.18 0
0.05 0.19 0
0.05 0.2 0
0.03 0.22 0
