1 0.17 0
0 0.17 0
0.01 0.16 0
0.01 0.17 0
0.02 0.16 0
0.02 0.17 0
0.03 0.16 0
0.03 0.17 0
0.04 0.17 0
0.99 0.18 0
1 0.18 0
0 0.18 0
0.01 0.18 0
0.02 0.18 0
0.03 0.18 0
0.04 0.18 0
0.05 0.18 0
