0.06 0.36 0
0.06 0.38 0
0.06 0.4 0
0.04 0.36 0
0.04 0.38 0
0.02 0.36 0
0.08 0.4 0
0.08 0.36 0
0.08 0.38 0
0.1 0.36 0
0.12 0.36 0
0.12 0.38 0
0.1 0.38 0
0.1 0.4 0
0.14 0.36 0
