0.06 0.3 0
0.06 0.32 0
0.06 0.34 0
0.06 0.28 0
0.02 0.32 0
0.02 0.34 0
0.04 0.3 0
0.04 0.32 0
0.04 0.34 0
0.06 0.36 0
0.06 0.38 0
0.06 0.4 0
0.04 0.36 0
0.04 0.38 0
0.02 0.36 0
